WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20150924,2353,11,BKN150, ,10.00, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, , 73, , 9, ,310, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150925,0053,11,SCT140 BKN180, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 6, ,310, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150925,0153,11,FEW050 SCT070 BKN110, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 7, ,280, , , ,29.87, , , , , ,29.99, ,AA, ,  T, ,29.99,
24229,20150925,0253,11,SCT110 SCT140 SCT170, ,10.00, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, , 81, , 3, ,320, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98,
24229,20150925,0353,11,SCT120 BKN160 BKN230, ,10.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 0, ,000, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150925,0453,11,FEW140 SCT180 OVC220, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 0, ,000, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98,
24229,20150925,0553,11,SCT013 SCT130 BKN210, ,10.00, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, , 90, , 6, ,100, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150925,0653,11,FEW012 BKN150 BKN210, ,10.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 0, ,000, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150925,0753,11,SCT011 SCT075 OVC110, ,10.00, ,-RA, ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 7, ,VR , , , ,29.88, , , , , ,29.99, ,AA, ,0.01, ,30.00,
24229,20150925,0853,11,SCT007 BKN065 OVC100, , 5.00, ,-RA BR, ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 5, ,320, , , ,29.89, , , , , ,30.00, ,AA, ,0.17, ,30.01,
24229,20150925,0906,11,BKN007 BKN070 OVC100, , 7.00, ,-RA, ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, , 93, , 6, ,340, , , ,29.88, , , , , ,M, ,SP, , , ,30.00,
24229,20150925,0953,11,BKN007 OVC065, , 6.00, ,-RA BR, ,59, ,15.0, ,58, ,14.3, ,57, ,13.9, , 93, , 6, ,060, , , ,29.89, , , , , ,30.01, ,AA, ,0.09, ,30.01,
24229,20150925,1025,11,BKN012 BKN055 OVC100, ,10.00, , , ,59, ,15.0, ,58, ,14.3, ,57, ,13.9, , 93, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,30.02,
24229,20150925,1051,11,SCT008 BKN012 OVC100, ,10.00, ,-RA, ,61, ,16.0, ,59, ,14.8, ,57, ,14.0, , 87, , 7, ,320, , , ,29.89, , , , , ,M, ,SP, , , ,30.01,
24229,20150925,1053,11,FEW006 BKN010 OVC100, ,10.00, ,-RA, ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 6, ,320, , , ,29.89, , , , , ,30.01, ,AA, ,  T, ,30.01,
24229,20150925,1153,11,BKN011 OVC110, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 8, ,310, , , ,29.90, , , , , ,30.01, ,AA, ,  T, ,30.02,
24229,20150925,1240,11,BKN015 BKN110, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 9, ,310, , , ,29.89, , , , , ,M, ,SP, , , ,30.01,
24229,20150925,1253,11,BKN015 BKN100, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 9, ,320, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01,
24229,20150925,1304,11,SCT015 BKN100, ,10.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 8, ,320, , , ,29.89, , , , , ,M, ,SP, , , ,30.01,
24229,20150925,1353,11,SCT015 SCT030 BKN100, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, , 8, ,320, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150925,1453,11,SCT018 BKN100 BKN200, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, ,13, ,290, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150925,1553,11,SCT018 BKN100 BKN200, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, ,10, ,300, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150925,1653,11,FEW025 BKN044 BKN095, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 8, ,310, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150925,1753,11,BKN042 BKN065 BKN250, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 9, ,320, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150925,1853,11,OVC042, ,10.00, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, , 81, ,10, ,320, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
24229,20150925,1953,11,BKN042 BKN070 OVC100, ,10.00, ,-RA, ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 8, ,310, , , ,29.90, , , , , ,30.02, ,AA, ,0.01, ,30.02,
24229,20150925,2053,11,BKN041 OVC065, ,10.00, ,-RA, ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 7, ,320, , , ,29.90, , , , , ,30.02, ,AA, ,  T, ,30.02,
24229,20150925,2153,11,BKN040 OVC048, ,10.00, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, , 87, , 3, ,320, , , ,29.92, , , , , ,30.03, ,AA, ,  T, ,30.04,
24229,20150925,2253,11,BKN040 OVC048, ,10.00, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, , 84, , 8, ,310, , , ,29.92, , , , , ,30.04, ,AA, ,  T, ,30.04,
24229,20150925,2353,11,OVC045, ,10.00, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, , 84, ,11, ,300, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150926,0038,11,BKN021 OVC055, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 9, ,300, , , ,29.94, , , , , ,M, ,SP, , , ,30.06,
24229,20150926,0053,11,BKN020 OVC055, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 9, ,300, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150926,0132,11,SCT021 OVC065, ,10.00, , , ,59, ,15.0, ,55, ,12.6, ,51, ,10.6, , 75, ,11, ,310, , , ,29.95, , , , , ,M, ,SP, , , ,30.07,
24229,20150926,0153,11,SCT020 OVC065, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 9, ,310, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07,
24229,20150926,0253,11,FEW020 BKN065, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 7, ,310, , , ,29.96, , , , , ,30.08, ,AA, ,  T, ,30.08,
24229,20150926,0353,11,FEW020 OVC075, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 7, ,300, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09,
24229,20150926,0453,11,FEW020 BKN075 OVC110, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 8, ,300, , , ,29.99, , , , , ,30.10, ,AA, , , ,30.11,
24229,20150926,0553,11,FEW020 BKN075 OVC090, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 9, ,310, , , ,30.00, , , , , ,30.12, ,AA, , , ,30.12,
24229,20150926,0653,11,FEW020 FEW080, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 8, ,310, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150926,0753,11,FEW020 FEW080, ,10.00, , , ,57, ,13.9, ,51, ,10.5, ,45, ,7.2, , 64, ,13, ,310, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150926,0853,11,FEW030, ,10.00, , , ,59, ,15.0, ,52, ,11.0, ,45, ,7.2, , 60, ,10, ,300, , , ,30.05, , , , , ,30.17, ,AA, , , ,30.17,
24229,20150926,0953,11,FEW035, ,10.00, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, , 56, , 8, ,320, , , ,30.07, , , , , ,30.18, ,AA, , , ,30.19,
24229,20150926,1053,11,FEW035, ,10.00, , , ,64, ,17.8, ,53, ,11.5, ,42, ,5.6, , 45, , 8, ,320, , , ,30.06, , , , , ,30.18, ,AA, , , ,30.18,
24229,20150926,1153,11,FEW040, ,10.00, , , ,66, ,18.9, ,54, ,12.2, ,43, ,6.1, , 43, ,10, ,320, , , ,30.06, , , , , ,30.17, ,AA, , , ,30.18,
24229,20150926,1253,11,FEW050, ,10.00, , , ,68, ,20.0, ,55, ,12.5, ,42, ,5.6, , 39, ,10, ,320, ,17, ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150926,1353,11,FEW050, ,10.00, , , ,69, ,20.6, ,56, ,13.1, ,44, ,6.7, , 41, , 9, ,360, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.15,
24229,20150926,1453,11,FEW055, ,10.00, , , ,69, ,20.6, ,57, ,13.6, ,46, ,7.8, , 44, ,10, ,320, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150926,1553,11,FEW055, ,10.00, , , ,69, ,20.6, ,55, ,12.9, ,43, ,6.1, , 39, ,11, ,290, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.13,
24229,20150926,1653,11,FEW050, ,10.00, , , ,67, ,19.4, ,55, ,12.9, ,45, ,7.2, , 45, , 7, ,330, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150926,1753,11,FEW060 FEW090, ,10.00, , , ,64, ,17.8, ,54, ,12.2, ,45, ,7.2, , 50, , 9, ,330, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.14,
24229,20150926,1853,11,FEW060, ,10.00, , , ,62, ,16.7, ,54, ,12.0, ,46, ,7.8, , 56, ,10, ,320, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150926,1953,11,CLR, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, ,11, ,320, , , ,30.03, , , , , ,30.15, ,AA, , , ,30.15,
24229,20150926,2053,11,CLR, ,10.00, , , ,57, ,13.9, ,51, ,10.5, ,45, ,7.2, , 64, ,13, ,320, ,20, ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150926,2153,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, ,13, ,320, , , ,30.04, , , , , ,30.16, ,AA, , , ,30.16,
24229,20150926,2253,11,CLR, ,10.00, , , ,54, ,12.2, ,49, ,9.2, ,43, ,6.1, , 67, ,10, ,320, , , ,30.04, , , , , ,30.16, ,AA, , , ,30.16,
24229,20150926,2353,11,CLR, ,10.00, , , ,53, ,11.7, ,48, ,8.9, ,43, ,6.1, , 69, , 8, ,310, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150927,0053,11,CLR, ,10.00, , , ,52, ,11.1, ,48, ,8.6, ,43, ,6.1, , 72, , 5, ,280, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150927,0153,11,CLR, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, , 0, ,000, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150927,0253,11,CLR, ,10.00, , , ,50, ,10.0, ,47, ,8.1, ,43, ,6.1, , 77, , 5, ,320, , , ,30.03, , , , , ,30.15, ,AA, , , ,30.15,
24229,20150927,0353,11,CLR, ,10.00, , , ,50, ,10.0, ,47, ,8.3, ,44, ,6.7, , 80, , 3, ,020, , , ,30.03, , , , , ,30.15, ,AA, , , ,30.15,
24229,20150927,0453,11,FEW020, ,10.00, , , ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, , 3, ,010, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.15,
24229,20150927,0553,11,FEW015, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 0, ,000, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.16,
24229,20150927,0653,11,FEW015, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 6, ,310, , , ,30.04, , , , , ,30.16, ,AA, , , ,30.16,
24229,20150927,0753,11,CLR, ,10.00, , , ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, , 5, ,320, , , ,30.04, , , , , ,30.16, ,AA, , , ,30.16,
24229,20150927,0853,11,CLR, ,10.00, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, , 74, , 0, ,000, , , ,30.03, , , , , ,30.15, ,AA, , , ,30.15,
24229,20150927,0953,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, , 5, ,VR , , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150927,1053,11,CLR, ,10.00, , , ,60, ,15.6, ,52, ,11.0, ,44, ,6.7, , 56, , 7, ,VR , , , ,30.00, , , , , ,30.11, ,AA, , , ,30.12,
24229,20150927,1153,11,CLR, ,10.00, , , ,64, ,17.8, ,53, ,11.5, ,42, ,5.6, , 45, , 6, ,330, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09,
24229,20150927,1253,11,CLR, ,10.00, , , ,68, ,20.0, ,54, ,12.4, ,42, ,5.6, , 39, , 9, ,320, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150927,1353,11,CLR, ,10.00, , , ,70, ,21.1, ,55, ,12.7, ,41, ,5.0, , 35, ,11, ,300, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150927,1453,11,FEW250, ,10.00, , , ,71, ,21.7, ,56, ,13.4, ,43, ,6.1, , 37, ,16, ,310, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150927,1553,11,FEW250, ,10.00, , , ,71, ,21.7, ,57, ,13.6, ,44, ,6.7, , 38, ,10, ,330, ,18, ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150927,1653,11,FEW250, ,10.00, , , ,69, ,20.6, ,55, ,12.9, ,43, ,6.1, , 39, ,14, ,320, ,21, ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150927,1753,11,FEW250, ,10.00, , , ,65, ,18.3, ,54, ,12.0, ,43, ,6.1, , 45, ,10, ,330, ,17, ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150927,1853,11,FEW250, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, ,10, ,320, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150927,1953,11,FEW250, ,10.00, , , ,61, ,16.1, ,52, ,11.2, ,44, ,6.7, , 54, , 9, ,290, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150927,2053,11,CLR, ,10.00, , , ,59, ,15.0, ,51, ,10.7, ,44, ,6.7, , 58, , 9, ,310, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150927,2153,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, , 6, ,310, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150927,2253,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, , 7, ,290, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99,
24229,20150927,2353,11,CLR, ,10.00, , , ,54, ,12.2, ,49, ,9.4, ,44, ,6.7, , 69, , 6, ,310, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150928,0053,11,CLR, ,10.00, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, , 74, , 6, ,310, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150928,0153,11,CLR, ,10.00, , , ,52, ,11.1, ,48, ,8.6, ,43, ,6.1, , 72, , 6, ,310, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98,
24229,20150928,0253,11,CLR, ,10.00, , , ,52, ,11.1, ,48, ,8.6, ,43, ,6.1, , 72, , 5, ,290, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98,
24229,20150928,0353,11,CLR, ,10.00, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, , 80, , 0, ,000, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150928,0453,11,CLR, ,10.00, , , ,50, ,10.0, ,47, ,8.1, ,43, ,6.1, , 77, , 3, ,330, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150928,0553,11,FEW250, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 3, ,300, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150928,0653,11,FEW250, ,10.00, , , ,50, ,10.0, ,47, ,8.1, ,43, ,6.1, , 77, , 0, ,000, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97,
24229,20150928,0753,11,FEW250, ,10.00, , , ,54, ,12.2, ,49, ,9.4, ,44, ,6.7, , 69, , 0, ,000, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150928,0853,11,SCT250, ,10.00, , , ,58, ,14.4, ,52, ,11.0, ,46, ,7.8, , 65, , 5, ,300, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97,
24229,20150928,0953,11,SCT250, ,10.00, , , ,63, ,17.2, ,54, ,12.2, ,46, ,7.8, , 54, , 7, ,260, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95,
24229,20150928,1053,11,SCT250, ,10.00, , , ,69, ,20.6, ,56, ,13.4, ,45, ,7.2, , 42, , 7, ,270, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93,
24229,20150928,1153,11,SCT250, ,10.00, , , ,74, ,23.3, ,57, ,14.0, ,43, ,6.1, , 33, , 6, ,VR , , , ,29.79, , , , , ,29.91, ,AA, , , ,29.91,
24229,20150928,1253,11,SCT250, ,10.00, , , ,80, ,26.7, ,58, ,14.3, ,38, ,3.3, , 22, ,10, ,090, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88,
24229,20150928,1353,11,SCT250, ,10.00, , , ,81, ,27.2, ,58, ,14.1, ,36, ,2.2, , 20, ,14, ,090, , , ,29.74, , , , , ,29.86, ,AA, , , ,29.86,
24229,20150928,1453,11,SCT250, ,10.00, , , ,80, ,26.7, ,57, ,13.7, ,35, ,1.7, , 20, ,15, ,090, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150928,1553,11,SCT250, ,10.00, , , ,80, ,26.7, ,57, ,13.9, ,36, ,2.2, , 21, ,13, ,060, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.85,
24229,20150928,1653,11,FEW150 SCT250, ,10.00, , , ,78, ,25.6, ,56, ,13.1, ,34, ,1.1, , 20, ,15, ,080, , , ,29.72, , , , , ,29.84, ,AA, , , ,29.84,
24229,20150928,1753,11,FEW150 FEW250, ,10.00, , , ,74, ,23.3, ,54, ,12.4, ,35, ,1.7, , 24, , 5, ,070, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.85,
24229,20150928,1853,11,FEW150 FEW250, ,10.00, , , ,69, ,20.6, ,55, ,12.7, ,42, ,5.6, , 38, , 3, ,210, , , ,29.74, , , , , ,29.86, ,AA, , , ,29.86,
24229,20150928,1953,11,FEW150 FEW250, ,10.00, , , ,67, ,19.4, ,55, ,12.9, ,45, ,7.2, , 45, , 3, ,260, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87,
24229,20150928,2053,11,FEW150 FEW250, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, , 7, ,270, , , ,29.76, , , , , ,29.87, ,AA, , , ,29.88,
24229,20150928,2153,11,FEW150 BKN250, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, , 7, ,280, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88,
24229,20150928,2253,11,FEW150 BKN240, ,10.00, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, , 70, , 7, ,280, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89,
24229,20150928,2353,11,FEW150 SCT250, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 5, ,260, , , ,29.78, , , , , ,29.89, ,AA, , , ,29.90,
24229,20150929,0053,11,FEW150 FEW250, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 3, ,250, , , ,29.78, , , , , ,29.90, ,AA, , , ,29.90,
24229,20150929,0153,11,FEW150 FEW250, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, , 0, ,000, , , ,29.78, , , , , ,29.89, ,AA, , , ,29.90,
24229,20150929,0253,11,FEW150 FEW250, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 3, ,280, , , ,29.78, , , , , ,29.90, ,AA, , , ,29.90,
24229,20150929,0353,11,FEW250, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 5, ,290, , , ,29.78, , , , , ,29.90, ,AA, , , ,29.90,
24229,20150929,0453,11,FEW250, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 5, ,260, , , ,29.79, , , , , ,29.90, ,AA, , , ,29.91,
24229,20150929,0553,11,FEW150, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 3, ,260, , , ,29.80, , , , , ,29.91, ,AA, , , ,29.92,
24229,20150929,0653,11,CLR, ,10.00, , , ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 0, ,000, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93,
24229,20150929,0753,11,CLR, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 5, ,300, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.94,
24229,20150929,0853,11,CLR, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 5, ,290, , , ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150929,0953,11,CLR, ,10.00, , , ,64, ,17.8, ,54, ,12.4, ,46, ,7.8, , 52, , 5, ,280, , , ,29.82, , , , , ,29.94, ,AA, , , ,29.94,
24229,20150929,1053,11,CLR, ,10.00, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, , 54, , 5, ,330, , , ,29.80, , , , , ,29.92, ,AA, , , ,29.92,
24229,20150929,1153,11,CLR, ,10.00, , , ,70, ,21.1, ,53, ,11.8, ,37, ,2.8, , 30, , 5, ,290, , , ,29.79, , , , , ,29.91, ,AA, , , ,29.91,
24229,20150929,1253,11,CLR, ,10.00, , , ,74, ,23.3, ,57, ,14.0, ,43, ,6.1, , 33, , 5, ,320, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89,
24229,20150929,1353,11,CLR, ,10.00, , , ,77, ,25.0, ,58, ,14.3, ,41, ,5.0, , 28, , 5, ,330, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87,
24229,20150929,1453,11,CLR, ,10.00, , , ,79, ,26.1, ,59, ,14.9, ,42, ,5.6, , 27, , 5, ,020, , , ,29.74, , , , , ,29.86, ,AA, , , ,29.86,
24229,20150929,1553,11,CLR, ,10.00, , , ,80, ,26.7, ,60, ,15.5, ,44, ,6.7, , 28, , 3, ,330, , , ,29.74, , , , , ,29.85, ,AA, , , ,29.86,
24229,20150929,1653,11,CLR, ,10.00, , , ,80, ,26.7, ,61, ,16.0, ,46, ,7.8, , 30, , 3, ,300, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150929,1753,11,CLR, ,10.00, , , ,76, ,24.4, ,59, ,15.1, ,46, ,7.8, , 35, , 3, ,260, , , ,29.74, , , , , ,29.86, ,AA, , , ,29.86,
24229,20150929,1853,11,CLR, ,10.00, , , ,70, ,21.1, ,59, ,14.8, ,50, ,10.0, , 49, , 0, ,000, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88,
24229,20150929,1953,11,FEW250, ,10.00, , , ,68, ,20.0, ,59, ,14.9, ,52, ,11.1, , 57, , 5, ,330, , , ,29.78, , , , , ,29.90, ,AA, , , ,29.90,
24229,20150929,2053,11,FEW140, ,10.00, , , ,66, ,18.9, ,56, ,13.4, ,48, ,8.9, , 52, , 6, ,310, , , ,29.80, , , , , ,29.91, ,AA, , , ,29.92,
24229,20150929,2153,11,FEW140, ,10.00, , , ,65, ,18.3, ,55, ,12.7, ,46, ,7.8, , 50, , 5, ,340, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93,
24229,20150929,2253,11,FEW140, ,10.00, , , ,59, ,15.0, ,54, ,12.0, ,49, ,9.4, , 70, , 0, ,000, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.95,
24229,20150929,2353,11,CLR, ,10.00, , , ,58, ,14.4, ,54, ,12.0, ,50, ,10.0, , 75, , 3, ,280, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150930,0053,11,CLR, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 3, ,140, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98,
24229,20150930,0153,11,CLR, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150930,0253,11,FEW020, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 3, ,180, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150930,0353,11,FEW020, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 3, ,210, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00,
24229,20150930,0438,11,SCT009 BKN011, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, , 0, ,000, , , ,29.88, , , , , ,M, ,SP, , , ,30.00,
